,STARVED@8H_mu=-0.005_H,PERSIST@8H_mu=0.02_H,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.6_H,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.22_P,GLC+AA_CHEM_mu=0.22_replicate1_P,GLC+AA_CHEM_mu=0.22_replicate2_P,GLC+AA_CHEM_mu=0.25_P,GLC_CHEM_mu=0.26_P,GLC_CHEM_mu=0.31_P,GLC+AA_CHEM_mu=0.35_P,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.41_P,GLC+AA_CHEM_mu=0.42_P,GLC+AA_CHEM_mu=0.45_P,GLC_CHEM_mu=0.46_P,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+AA_CHEM_mu=0.53_P,GLC+AA_CHEM_mu=0.55_P,GLC+AA_CHEM_mu=0.63_P,GLC+AA_CHEM_mu=0.65_P,GLC+AA_CHEM_mu=0.73_P,GLC+AA_CHEM_mu=0.74_P,GLC+AA_CHEM_mu=0.78_P,GLC+AA_CHEM_mu=0.82_P,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.35_S,PYR_BATCH_mu=0.40_S,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.50_S,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,GLC_BATCH_mu=0.58_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=1.03_S,GLYC+AA_BATCH_mu=1.27_S,LB_BATCH_mu=1.78_S,LB_BATCH_mu=1.9_S,LB_BATCH_mu=2.3_S,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.49_V
b3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.10625,59.63125,4.447368421052631,3.3798076923076925,3.1312217194570136,11.382608695652175,3.833333333333333,3.0,3.4881889763779523,2.833333333333333,2.519083969465649,3.723484848484848,2.9696969696969697,3.133828996282528,6.440860215053762,4.5878136200716835,4.556338028169014,95.320819112628,2.2195945945945947,10.976510067114095,,,2.8276762402088766,,5.645687645687644,,,,,,
b3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6125,3.25,1.4052631578947368,0.6826923076923076,0.6063348416289593,0.10869565217391304,0.3458333333333333,0.24,0.13779527559055116,0.1744186046511628,0.10305343511450382,0.03787878787878788,0.10984848484848483,0.14869888475836432,0.12903225806451613,0.05376344086021505,0.059859154929577475,7.095563139931741,0.027027027027027032,0.38926174496644295,,,0.05744125326370756,,0.12354312354312355,,,,,,
b3517,60.8463691497826,501.93380758770485,36.08823392396396,7.807324642139535,,,408.1503345372,,,,,,,,,,,,,,,,,,,,,209.8,200.1375,8.684210526315791,5.822115384615384,5.782805429864252,10.730434782608695,4.779166666666667,3.8360000000000003,6.3385826771653555,5.492248062015504,6.0381679389312986,4.515151515151515,3.996212121212121,3.9219330855018586,6.946236559139785,4.096774193548387,8.813380281690142,54.83276450511946,4.621621621621622,6.634228187919463,,,5.652741514360312,,6.615384615384616,,5509.71,3079.36,1048.56,1187.74,1418.5
b3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5033333333333333,0.4180790960451977,,1.309692671394799,,0.6628440366972477,,,,,
b3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3125,1.4125,0.2631578947368421,0.10096153846153844,0.7782805429864253,0.05652173913043479,1.2208333333333334,0.792,1.7401574803149606,0.6395348837209301,1.2709923664122138,1.7689393939393938,,0.479553903345725,2.867383512544803,,3.9225352112676064,2.409556313993174,,2.406040268456376,,,,,0.8018648018648018,,,,,,
b3522,166.87548799,570.6746542732786,74.38187199684683,45.35532409181396,,,,,,,,,,,,,,,,,,,,,,,,10.55625,23.63125,26.91578947368421,17.99519230769231,21.787330316742075,8.986956521739131,10.270833333333334,7.4,10.673228346456693,13.724806201550386,13.557251908396948,10.071969696969695,16.507575757575758,13.17100371747212,29.390681003584234,13.684587813620071,8.866197183098592,33.48122866894197,20.070945945945944,18.312080536912752,3.553333333333333,3.353107344632768,6.514360313315928,3.189125295508274,12.533799533799536,3.788990825688073,,,,,
b3523,22.52462553076087,66.69799733934425,496.7813223362162,510.7255256233953,32.8453694669,33.5979856287,,,,37.0134046998,42.8118857681,,43.636450644600004,48.9308869146,19.000115232,,58.100877536599995,53.9845222056,62.7158664739,,,,,22.102745053099998,,18.6740779446,,45.50625,21.9375,93.43157894736844,158.45673076923075,88.1266968325792,46.27391304347827,151.62083333333334,73.16,125.14566929133858,140.36046511627907,194.04580152671755,169.2651515151515,129.89772727272728,163.55018587360598,73.37275985663081,102.01075268817205,164.56690140845072,49.81911262798634,221.10135135135133,195.6845637583893,136.68666666666667,275.8474576271186,29.81201044386423,15.654846335697398,21.335664335664337,26.983944954128443,,,,,
b3524,76.1229286229348,281.2629217855738,53.231791090810795,37.991889567395354,,,,,,,,,,,,,,,,,,,,,,,,16.1,15.99375,54.0421052631579,35.76442307692307,24.60633484162896,11.869565217391305,19.45,9.527999999999999,11.437007874015748,8.325581395348838,11.50381679389313,7.742424242424242,12.397727272727273,13.769516728624534,10.415770609318997,6.867383512544802,5.654929577464789,15.600682593856654,6.469594594594594,5.067114093959732,,,5.1592689295039165,,6.869463869463869,,192.18,111.67,76.79,59.39,41.98
b3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.16,67.63559322033899,,68.0354609929078,,111.15825688073393,,,,,
b3526,309.3944677018478,424.450037915082,326.68660304963964,89.34666962288372,35.4504794382,42.2956292896,41.6729537036,,40.9290253885,40.136961505900004,,45.58525272399999,,,,,,,,,40.34635701,,,,,31.2487764078,,96.41875,192.13125,107.7894736842105,130.9230769230769,169.84615384615387,238.1652173913044,146.19583333333338,203.36,218.2952755905512,108.76356589147288,195.93129770992363,181.2878787878788,140.39393939393938,171.17100371747213,237.08602150537635,207.2724014336917,192.4823943661972,241.4163822525597,152.59121621621622,214.56040268456374,193.61666666666667,112.59604519774011,245.6710182767624,326.54373522458627,225.64801864801862,180.6261467889908,124.67,129.27,115.19,107.1,99.34
b3527,120.20718897902174,277.6433647868853,113.14747737162163,80.53650511269768,,,,,,,,,,,,,,,,,,,,,,,,62.925,38.81875,45.95263157894736,31.735576923076927,48.86877828054299,28.4,23.47916666666667,56.64,29.047244094488192,17.848837209302324,29.927480916030532,31.22348484848485,27.14393939393939,19.46096654275093,36.62724014336917,27.24014336917563,41.00352112676057,57.79863481228669,26.67905405405405,70.04697986577182,35.61666666666667,44.968926553672325,22.678851174934724,40.309692671394785,44.913752913752916,62.300458715596335,316.85,194.18,145.42,487.45,125.35
b3528,2067.2317298175,203.39894973491803,1858.8476082119814,29.467937233395354,1212.1331816221,1015.8718366319999,1961.9356218949,,1127.2462666583,,1134.9793365292999,1100.4012297822999,575.2919823886,541.9275627717,545.5811590346,622.7512928546,,229.20684435540002,,1370.0207123891,,894.2070426744999,520.5827889673001,842.9894625119999,69.6061976129,456.60921567919996,,70.19999999999999,18.05625,308.3157894736842,271.35576923076917,109.98190045248869,90.12608695652176,167.8791666666667,50.484,234.73622047244092,219.87596899224803,47.8206106870229,36.90530303030303,77.31818181818181,95.26022304832712,33.7921146953405,20.03942652329749,12.964788732394366,18.853242320819113,24.736486486486488,19.63087248322148,9.43,4.692090395480227,95.02610966057439,77.09456264775413,145.21445221445222,54.62844036697248,506.27,,,,
b3529,58.25956625749999,98.93884477786884,45.804392703153155,20.29076263223256,,,,,,,,,,,,,,,,,,,,,,,,2.1875,2.9562500000000003,5.915789473684211,3.8461538461538463,2.158371040723982,1.6913043478260872,3.6833333333333336,2.128,1.6141732283464565,1.8333333333333333,1.946564885496183,1.178030303030303,1.5378787878787876,3.5910780669144984,1.2293906810035842,0.23297491039426524,1.0598591549295775,0.9658703071672354,0.9560810810810813,1.7147651006711409,,,1.0496083550913835,,0.958041958041958,,,,,,
b3530,,,,,,56.143659159399995,,161.1687529022,123.6485845403,138.9490351952,,136.4200180257,161.2842632693,,92.3231078317,169.9349829909,,,174.3545235064,,135.3926817835,,142.4115708589,,156.105392215,,128.3369271822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60625,3.23125,32.06842105263158,32.47596153846153,10.950226244343893,16.495652173913044,40.516666666666666,23.324,22.874015748031496,20.348837209302324,27.41984732824427,27.55681818181818,19.90151515151515,34.36431226765799,9.810035842293908,18.387096774193548,14.911971830985912,15.764505119453926,23.18243243243243,8.493288590604026,4.116666666666666,6.2542372881355925,17.10182767624021,3.2458628841607564,8.834498834498833,3.0619266055045866,,,,,
b3540,823.3563018977172,577.4171726445902,576.2714474954954,175.30739730339542,558.4153619936,578.1418868496,906.960734817,884.0885453346001,871.3027554122999,596.5632234141,637.3608404451,933.8839184167,648.7121425752999,525.1628855956,945.0772882219001,903.1752285257,514.1277283064,450.16897547019994,493.3764401921,836.7776175438,718.1523730739999,679.9237307974,705.257582845,635.6780343543,585.3677894505,577.7481610455001,442.6811467188,27.475,40.68749999999999,228.8,217.77403846153848,182.27149321266967,180.91304347826093,232.3375,256.39599999999996,292.996062992126,285.5077519379845,175.55343511450383,217.875,205.35227272727272,211.45724907063203,61.44802867383513,179.73835125448034,108.68661971830988,145.60068259385662,186.027027027027,169.0201342281879,130.54,161.16666666666666,418.6971279373368,38.884160756501174,54.783216783216794,14.965596330275226,132.25,155.12,176.46,152.07,141.32
b3541,701.5314289633694,452.67773644393446,546.6381033731532,168.3645489996279,492.2042478705,471.6456726556,736.1084449353,651.978328627,805.0256844492,447.68845335910004,496.4030136395,818.1302039707001,471.3296219492,464.79666855489995,726.3606229469,802.8706486256,409.87154686400004,376.8006132004,407.54276964919995,700.5100541375,729.6953547872,579.1982657054,604.2392784855999,509.08929078910006,602.8726618196,479.9153624561,477.8296909186,93.61875,105.78125,198.1210526315789,204.03846153846152,187.98190045248867,169.34347826086957,204.05,264.16,258.37007874015745,257.6240310077519,215.73664122137401,221.65151515151516,211.57954545454547,193.27137546468398,118.86021505376344,151.72401433691758,129.0774647887324,164.04778156996588,196.4662162162162,203.88926174496646,89.98,73.0677966101695,318.9843342036553,20.099290780141846,101.22377622377623,6.454128440366973,437.39,540.73,647.03,548.21,425.73
b3542,,,,,,34.9167065897,63.6002889598,,,,,,35.552333706199995,,,,,,,,,,,,,,,8.91875,6.18125,40.80526315789474,47.37980769230769,26.850678733031675,26.169565217391305,44.54583333333333,60.568000000000005,50.21653543307087,43.33720930232558,30.828244274809162,31.29545454545455,44.26515151515152,47.92936802973978,8.92831541218638,19.741935483870968,17.383802816901408,8.406143344709896,40.239864864864856,13.13758389261745,29.896666666666665,35.514124293785315,56.94255874673629,9.879432624113473,8.379953379953381,12.172018348623853,,,,,
b3543,250.02376354923908,165.08801582163937,244.84542408198197,68.20874652302327,,38.7232922506,,,60.7050713321,,,,38.533893560900005,,,,,,35.624149305900005,40.7631938543,,,,,,,25.2989883415,0.3125,0.00625,18.189473684210533,18.600961538461537,9.040723981900454,9.165217391304347,16.358333333333334,16.392,19.374015748031496,17.69767441860465,9.938931297709924,17.234848484848484,16.223484848484848,20.26394052044609,0.6487455197132617,10.21146953405018,5.278169014084507,1.9249146757679176,19.293918918918923,8.654362416107382,2.2033333333333336,9.853107344632768,20.66057441253264,0.5768321513002364,1.2587412587412588,0.0022935779816513763,,,,,
b3544,9024.67775083402,5705.85589991705,7313.200754085044,1446.0750873371628,15422.7304353648,15480.140591818401,28208.9507900328,27906.9853444858,26575.0324856221,14827.4414475501,14251.257241975902,23000.7392338602,12199.521722765801,10080.6458875514,19998.9680690427,20263.2368427867,8232.0568355059,6340.2654837201,6272.5748863317,15480.3956522612,14318.2422583556,10435.2620221864,9645.4306018771,11837.862293379,6904.865714089399,5581.5390605126,1895.6912022963002,2704.2874999999995,2945.7,4907.526315789473,5141.091346153846,3620.601809954751,3552.3086956521747,5004.708333333333,4660.892,5226.185039370079,4299.996124031009,3305.7595419847335,3732.253787878788,3958.6325757575764,3768.8810408921936,2774.035842293907,2759.1541218637994,1738.9295774647892,2172.3174061433447,2520.905405405405,1731.5738255033555,2283.523333333333,2205.906779661017,3958.5822454308095,407.9881796690306,577.1095571095573,63.268348623853214,15765.94,15724.65,14041.45,10366.6,6190.78
b3546,40.90711996869565,97.52413776016394,53.95569733405405,24.726281283534885,,,,,,,,,,,,,,,,,,,,,,,,2.3625,0.6187499999999999,3.7789473684210533,2.735576923076924,3.321266968325792,1.417391304347826,2.2500000000000004,5.408,3.913385826771653,1.7906976744186047,2.15267175572519,2.3901515151515147,4.181818181818182,1.3048327137546467,0.6845878136200716,1.1182795698924732,0.2992957746478873,0.8703071672354947,1.0540540540540542,0.5,,,0.5509138381201044,,0.5897435897435896,,68.88,,,,
b3549,30.66951220065217,82.86790561573771,55.68686370387386,85.31900291590695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3551,54.55631613543478,155.02270050934428,44.63443468171171,27.22819860148837,,,,,,,,,,,,,,,,,,,,,,,,2.38125,2.8375,3.363157894736842,3.9615384615384617,10.74660633484163,5.108695652173913,3.754166666666667,7.0520000000000005,6.751968503937008,9.84108527131783,7.2404580152671745,9.303030303030305,9.071969696969695,4.08550185873606,13.910394265232975,18.139784946236556,10.848591549295774,17.464163822525595,15.060810810810812,14.144295302013422,26.743333333333336,22.30508474576271,3.4908616187989554,53.67848699763593,3.235431235431236,41.502293577981646,,,,,
b3552,127.36324335913044,306.6034222229508,75.75304814819819,75.97088148623257,,,,,,,,,,,,,,,,,,,,,,,,130.88125,162.06875,12.594736842105265,14.25,29.117647058823533,25.96521739130435,19.454166666666666,86.352,50.89763779527559,52.69767441860466,29.2175572519084,60.23863636363636,51.59090909090909,18.156133828996285,140.61290322580643,121.72043010752691,121.2112676056338,105.46075085324232,79.07432432432431,301.93624161073825,228.29,315.1610169491525,170.45691906005223,447.07565011820327,493.3193473193474,1004.2018348623852,170.82,,,335.72,
b3553,1097.1279663427172,1937.658682628033,1090.1950801595497,891.9616316393025,369.6277451272,368.7948733806,267.5452892162,303.3663376311,310.7089245987,385.6952051214,428.85994152620003,330.1961903976,429.0653923936,445.62082438150003,337.7814218807,338.3953023062,449.46522101930003,471.1200444106,480.1380897312,349.5202915059,358.64719277669997,343.0140379063,318.2493954017,314.85456093650004,341.5170336077,258.6109029789,308.41581929349996,375.70625,392.725,206.21578947368423,305.7211538461538,475.1221719457014,370.4826086956522,328.7916666666667,558.024,376.04330708661416,440.2054263565892,462.22900763358774,437.6931818181818,577.7689393939394,462.0780669144982,818.6272401433691,712.3978494623656,629.4753521126762,623.8020477815701,566.3783783783783,557.510067114094,682.93,420.3248587570622,403.92950391644905,318.6359338061465,300.48484848484844,257.9701834862385,673.65,987.95,1419.05,1314.06,1633.73
b3554,1198.885485605109,2218.5111109527866,926.5877707465764,454.4074942465581,539.2370876857,581.4592968469,525.9832656767,510.46675774830004,504.2700955583,508.24784471830003,475.8017419067,573.9742027707,520.2816251575,543.2700069143,568.6337097747,,552.0025552935,537.9336340522,544.3610811896,550.056739132,,475.52798653980005,513.9007006532,503.97717104300006,656.2796266805001,499.46469581,631.7332462575,785.0624999999999,730.75625,447.23684210526324,393.08173076923083,457.31221719457017,475.308695652174,418.70416666666665,471.10400000000004,490.0275590551181,478.84883720930236,481.1908396946565,468.3787878787878,466.6742424242424,416.7026022304833,658.3082437275987,521.4659498207885,603.6056338028169,677.6450511945393,468.64864864864876,717.7516778523491,384.33,407.4887005649717,557.0913838120103,422.0449172576832,712.1212121212121,479.73623853211006,646.09,576.49,484.46,443.17,509.69
b3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05625,1.46875,0.3894736842105263,1.125,0.05882352941176471,0.4,0.0,0.16,0.968503937007874,0.5542635658914729,2.8931297709923665,2.1477272727272725,,0.6022304832713755,0.5985663082437276,,1.3697183098591552,4.897610921501706,,3.2214765100671134,,,,,3.314685314685315,,,,,,
b3556,154.9498843022826,188.6055009190164,2161.045988003243,489.96978358869774,,400.36503946410005,,594.0975070195,349.4988174179,463.9714877311,,471.4174954897,,,,539.5280133471,588.8167949131999,2313.6631389779,712.3634128475,489.85775110660006,634.2594183043,2328.5267539185,513.6280121702,,627.1213076661,,624.0937384913,289.0125,283.61875,155.75263157894742,163.42788461538458,321.2579185520362,297.0956521739131,186.6625,342.588,569.0118110236219,386.406976744186,436.04961832061065,333.48106060606057,347.9734848484848,240.10408921933086,576.6594982078852,518.3189964157707,836.2852112676057,345.84300341296927,403.59121621621625,452.0671140939598,617.9433333333333,564.4293785310733,424.97911227154054,1174.1962174940898,1735.1351981351982,1333.9357798165136,178.4,,,441.45,
b3559,2162.2510127205437,3159.5267740550817,1619.8415016301801,870.6401000861397,1817.1730491537,1874.4312707867002,1759.9061736651001,2016.2199201282,1813.5131954807998,1832.2656875539,1886.5707185062,1884.2858002960002,1957.6229177609,1979.6404669984,1893.2763841594,1914.3432504055,2000.893849925,2004.4307244535,2047.1250436292,1932.5291354154,1933.6390876744001,1891.9764698935,1994.0673686947,1915.1908507581,1919.191477613,2058.7155953377,2172.8474859372,793.3374999999999,957.9875,853.1789473684212,815.2836538461537,896.4253393665158,851.7565217391304,904.0708333333333,1077.1480000000001,989.7677165354332,948.7054263565892,966.679389312977,1016.2234848484848,1058.0643939393938,996.1672862453532,960.6093189964156,1184.1863799283153,1025.9260563380285,929.0102389078496,1105.5709459459458,1222.1375838926174,1010.01,1027.04802259887,1079.3707571801565,1314.9574468085107,1514.7972027972028,1307.479357798165,1896.27,1925.84,2034.22,1970.75,2047.92
b3560,1139.6583595904347,1698.2843202032784,877.1391563588287,519.7565255673953,999.7059520114,1099.0918588136,956.6943015032001,1053.2095580760001,993.1213350351,1027.3570967672001,1108.5955243687,1109.9708809372,1129.3994071741001,1101.2335217114,1105.0966286019,1120.5558990769,1168.7620596316,1144.1787005774001,1190.7430051491,1169.1296717162,1089.8902227949,1120.7937679456,1188.1873152837,1158.1791006866001,1182.7976676997,1251.7950490201,1335.8422827391,310.87499999999994,296.99375,368.8368421052632,395.4134615384616,478.85972850678735,396.9391304347826,411.1125,458.532,471.29527559055117,555.7403100775193,501.73282442748086,462.0037878787878,459.97727272727275,452.95910780669146,413.84229390680997,537.0286738351255,584.4683098591549,421.8805460750852,543.5337837837837,509.1140939597316,394.3366666666666,383.7598870056497,658.1488250652743,443.73995271867614,858.3006993006993,409.06880733944945,1443.72,1446.72,1408.84,1587.65,1699.06
b3564,94.39435252391304,166.12623810688527,27.406533846306306,17.161215388883722,,,,,,,,,,,,,,,,,,,,,,,,17.443749999999998,29.60625,30.910526315789472,23.052884615384613,20.058823529411768,16.717391304347828,18.170833333333334,16.672,16.937007874015748,15.63953488372093,19.541984732824424,16.924242424242422,21.36742424242424,13.442379182156134,19.440860215053767,718.1397849462365,16.91549295774648,18.03754266211604,14.104729729729732,21.345637583892614,1.5833333333333333,1.92090395480226,13.28981723237598,0.7588652482269502,10.191142191142193,0.5573394495412844,,,,,
b3565,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.19375,107.875,88.13684210526317,80.48076923076924,95.2805429864253,95.27391304347826,75.58333333333334,77.896,80.44881889763779,85.96511627906976,93.83206106870227,86.53787878787878,73.35984848484847,78.74721189591078,102.91756272401432,10878.408602150535,91.57746478873241,118.8839590443686,81.01351351351352,110.46644295302013,,,104.20626631853787,,129.61305361305358,,,,,,
b3566,507.48494725760867,451.9186586904918,366.6433483007207,33.86997462218605,126.4731877559,84.8671164515,191.78494476240002,,,207.5090265163,,,,,,,,,,,,,,,,,,36.83125,27.825,265.1,222.2355769230769,177.72850678733033,82.43913043478263,148.7125,82.336,136.76377952755905,81.9263565891473,68.45419847328243,52.37878787878788,105.1780303030303,65.31598513011153,19.07168458781362,2672.1182795698924,33.105633802816904,16.590443686006825,34.875,25.27852348993289,1.2566666666666666,1.7457627118644068,41.02349869451698,3.8652482269503543,34.25641025641025,1.7178899082568806,1193.0,1241.54,493.85,115.34,
b3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,0.15,0.7263157894736841,0.3701923076923077,0.2760180995475113,0.9043478260869566,0.5541666666666667,0.308,0.5669291338582677,0.2170542635658915,0.9122137404580152,0.5643939393939393,0.15530303030303028,0.1858736059479554,0.6881720430107526,18.81362007168459,0.3274647887323944,0.4129692832764505,0.13851351351351351,0.2684563758389262,,,0.20887728459530028,,0.6433566433566433,,,,,,
b3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00625,3.2,0.19473684210526315,0.004807692307692308,0.5203619909502262,0.004347826086956522,0.0125,0.452,0.003937007874015748,7.6472868217054275,0.0038167938931297713,1.4469696969696968,2.5984848484848486,0.0037174721189591076,0.8888888888888888,37.46953405017921,0.02112676056338028,0.8805460750853242,4.506756756756757,2.8758389261744965,,,0.046997389033942565,,0.004662004662004662,,,,,,
b3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18125,0.8624999999999999,0.936842105263158,0.4663461538461538,0.3755656108597285,0.20869565217391306,0.2375,0.8119999999999999,0.32677165354330706,0.2325581395348837,0.3969465648854962,0.3484848484848485,0.17045454545454544,0.17100371747211898,0.11469534050179213,20.541218637992827,0.426056338028169,0.4948805460750853,0.09797297297297296,0.2315436241610738,,,1.1697127937336815,,1.8344988344988344,,,,,,
b3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68125,4.8,5.526315789473684,6.682692307692308,1.5158371040723984,1.2695652173913043,9.05,1.48,1.3582677165354329,1.7403100775193798,2.0572519083969465,1.5113636363636365,,3.6802973977695173,1.0179211469534049,,8.10211267605634,1.8020477815699656,,6.771812080536913,,,,,0.7109557109557109,,,,,,
b3572,358.55526339467394,215.50869888295082,374.64098921945947,210.75274044637212,85.12864501930001,84.5103792456,74.847835827,,,92.9263601592,86.4647344926,80.4824196934,78.8761326252,83.6166968959,74.3223478789,,74.78173352729999,86.7307998682,85.5801737485,84.83792738060001,,80.8050354087,,79.2360324819,,86.49964501040002,,32.7375,17.30625,83.94736842105263,120.8221153846154,112.13574660633483,157.98260869565217,144.95416666666668,131.464,144.90551181102362,106.046511627907,136.8625954198473,140.78787878787878,89.68560606060606,137.71003717472118,192.36559139784947,136.34767025089607,194.7992957746479,168.53924914675767,121.8445945945946,215.6208053691275,128.46,84.40395480225989,110.57963446475195,36.903073286052006,89.17715617715618,44.11467889908258,,,,,
b3574,130.18464223663042,232.4225909227869,96.84620273351351,60.79717497367442,,,,,,,,,,,,,,,,,,,,,,,,5.1625,11.74375,20.515789473684205,21.403846153846157,20.262443438914023,29.995652173913044,21.429166666666667,19.355999999999998,26.358267716535433,21.44186046511628,27.53053435114504,26.488636363636363,27.181818181818183,31.944237918215613,24.387096774193548,30.00358422939068,31.985915492957748,22.95563139931741,23.807432432432428,21.96979865771812,9.996666666666666,16.7909604519774,14.127937336814623,6.468085106382978,11.848484848484848,9.637614678899082,,,,,
b3579,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.425,12.437499999999998,12.105263157894738,15.3125,0.7420814479638008,1.5695652173913044,13.120833333333335,10.484000000000002,2.570866141732284,3.4961240310077515,1.4083969465648851,2.261363636363636,,0.8587360594795539,0.4587813620071685,,3.3591549295774645,0.3003412969283276,,1.5100671140939597,,,,,2.0163170163170165,,,,,,
b3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.78124999999999,4.21875,26.27368421052632,6.913461538461537,11.968325791855204,22.40434782608696,74.87916666666669,17.52,1.437007874015748,12.104651162790693,25.89694656488549,8.492424242424242,,21.31598513011152,53.01075268817205,,16.137323943661972,63.71672354948805,,99.74161073825505,,,,,5.226107226107227,,,,,,
b3588,2920.144310673043,9108.080695180328,1381.6826956358555,98.11517087506977,1239.197281366,1140.572855813,1178.2707872846001,845.5942215207001,632.5464424967,980.2683830163,733.2566894345,673.8810198214,,,656.0599917439,,,,,,,,,,,,,1993.8875,1956.31875,3755.521052631579,2266.692307692308,1326.398190045249,743.9434782608696,1297.1083333333333,543.432,934.4409448818898,457.57751937984494,438.2900763358778,399.4621212121212,535.3484848484848,522.0594795539033,256.0681003584229,213.02867383512543,207.2429577464789,171.160409556314,153.78716216216216,221.63422818791943,0.04666666666666667,3.692090395480226,186.6919060052219,1.817966903073286,169.98834498834498,0.055045871559633024,5576.52,2723.46,678.07,263.29,72.43
b3590,170.31296711869567,283.7113569055738,192.1829467061261,105.220805007907,68.7214016559,72.1697551134,62.050922627,,,63.504339189700005,74.5578520947,64.7881068676,66.70412852279999,61.722172788900004,64.55488523560001,,70.98539924020001,68.050872387,53.7372162358,65.8637111826,73.2976907555,64.3527546636,59.234615578500005,56.8852592115,64.6921579446,62.1812922691,,3.575,3.025,17.652631578947368,16.264423076923073,14.411764705882351,12.391304347826088,14.775,19.104,13.673228346456689,13.771317829457365,12.889312977099236,16.537878787878785,16.147727272727273,21.970260223048328,8.13620071684588,14.469534050179211,17.140845070422536,11.86348122866894,13.513513513513516,26.51342281879195,25.76,32.24858757062147,17.156657963446474,13.432624113475175,13.557109557109554,19.107798165137613,20.66,22.0,21.24,20.6,21.29
b3591,208.22526932532608,411.2178502427869,164.85740622738737,101.73256046767443,31.335431951500002,,30.9013548086,,,31.8170490063,33.961948556799996,,,,,,,,,,,41.911717109499996,,,,,,60.875,73.50625,72.47368421052632,64.45192307692308,70.42533936651583,46.69130434782609,66.75,86.176,64.58267716535433,73.25193798449612,71.11832061068702,69.92803030303031,69.08333333333333,73.7918215613383,54.35125448028674,78.415770609319,63.69366197183098,62.22866894197952,75.52364864864866,50.40604026845638,35.11333333333334,48.69209039548022,49.12793733681461,7.6879432624113475,32.69230769230769,14.401376146788989,,,,,
b3592,305.932610511087,389.35829677098366,252.73391670666663,129.44626713539535,330.2136013624,373.00821753160005,345.93669390220003,,273.1965514866,301.9772379539,304.8852942773,257.9275827949,255.1710746509,268.3110481692,278.9165798027,,209.19373987830002,224.7738604691,189.9835306171,256.9595975575,169.8300125093,160.3122347456,,133.89866539870002,,120.917073465,,215.88125,159.81875,190.71052631578948,176.96153846153842,278.0180995475113,183.06086956521744,139.3875,253.32,227.1299212598425,213.94573643410854,210.5763358778626,237.16666666666663,224.9090909090909,152.0,264.30824372759855,206.17204301075267,224.40140845070422,230.73720136518767,203.88851351351352,65.79865771812081,82.04,83.02824858757063,143.28981723237595,42.451536643025996,81.73892773892774,41.419724770642205,846.53,626.54,582.08,510.11,511.46
b3594,19.367507642934786,77.00414969213115,17.820770446576574,9.637992371534883,,,,,,,,,,,,,,,,,,,,,,,,87.6125,0.15625,9.621052631578948,4.206730769230768,7.452488687782805,8.356521739130434,3.6916666666666655,3.3560000000000003,3.2165354330708666,3.1589147286821704,22.858778625954198,25.295454545454547,,5.00371747211896,6.745519713261649,,10.992957746478872,6.593856655290103,,10.661073825503355,,,,,10.685314685314687,,,,,,
